"CY01_EA_Le"	"CY01_EA_Rh"	"CY01_EA_Ro"	"CY01_EA_So"	"CY02_EA_Le"	"CY02_EA_Rh"	"CY02_EA_Ro"	"CY02_EA_So"	"CY03_EA_Le"	"CY03_EA_Rh"	"CY03_EA_Ro"	"CY03_EA_So"	"CY04_EA_Le"	"CY04_EA_Rh"	"CY04_EA_Ro"	"CY04_EA_So"	"CY05_EA_Le"	"CY05_EA_Rh"	"CY05_EA_Ro"	"CY05_EA_So"	"CY06_EA_Le"	"CY06_EA_Rh"	"CY06_EA_Ro"	"CY06_EA_So"	"CY07_EA_Rh"	"CY07_EA_Ro"	"CY07_EA_So"	"CY08_EA_Le"	"CY08_EA_Rh"	"CY08_EA_Ro"	"CY08_EA_So"	"CY09_EA_Le"	"CY09_EA_Rh"	"CY09_EA_Ro"	"CY09_EA_So"	"CY10_EA_Le"	"CY10_EA_Rh"	"CY10_EA_Ro"	"CY10_EA_So"	"MShoal_EA_Le_01"	"MShoal_EA_Le_02"	"MShoal_EA_Le_03"	"MShoal_EA_Le_04"	"MShoal_EA_Le_05"	"MShoal_EA_Le_06"	"MShoal_EA_Le_07"	"MShoal_EA_Le_08"	"MShoal_EA_Le_09"	"MShoal_EA_Le_10"	"MShoal_EA_Rh_01"	"MShoal_EA_Rh_02"	"MShoal_EA_Rh_03"	"MShoal_EA_Rh_04"	"MShoal_EA_Rh_05"	"MShoal_EA_Rh_06"	"MShoal_EA_Rh_07"	"MShoal_EA_Rh_08"	"MShoal_EA_Rh_09"	"MShoal_EA_Rh_10"	"Mshoal_EA_Ro_01"	"Mshoal_EA_Ro_02"	"Mshoal_EA_Ro_03"	"Mshoal_EA_Ro_04"	"Mshoal_EA_Ro_05"	"Mshoal_EA_Ro_06"	"Mshoal_EA_Ro_07"	"Mshoal_EA_Ro_08"	"Mshoal_EA_Ro_09"	"Mshoal_EA_Ro_10"	"Mshoal_EA_So_01"	"Mshoal_EA_So_02"	"Mshoal_EA_So_03"	"Mshoal_EA_So_04"	"Mshoal_EA_So_05"	"Mshoal_EA_So_06"	"Mshoal_EA_So_07"	"Mshoal_EA_So_08"	"Mshoal_EA_So_09"	"Mshoal_EA_So_10"	"PD_EA_Le_01"	"PD_EA_Le_02"	"PD_EA_Le_03"	"PD_EA_Le_04"	"PD_EA_Le_05"	"PD_EA_Le_06"	"PD_EA_Le_07"	"PD_EA_Le_08"	"PD_EA_Le_09"	"PD_EA_Le_10"	"PD_EA_Rh_01"	"PD_EA_Rh_02"	"PD_EA_Rh_03"	"PD_EA_Rh_04"	"PD_EA_Rh_05"	"PD_EA_Rh_06"	"PD_EA_Rh_07"	"PD_EA_Rh_08"	"PD_EA_Rh_09"	"PD_EA_Rh_10"	"PD_EA_Ro_01"	"PD_EA_Ro_02"	"PD_EA_Ro_03"	"PD_EA_Ro_04"	"PD_EA_Ro_05"	"PD_EA_Ro_06"	"PD_EA_Ro_07"	"PD_EA_Ro_08"	"PD_EA_Ro_09"	"PD_EA_Ro_10"	"PD_EA01_So"	"PD_EA02_So"	"PD_EA03_So"	"PD_EA04_So"	"PD_EA05_So"	"PD_EA06_So"	"PD_EA07_So"	"PD_EA08_So"	"PD_EA09_So"	"PD_EA10_So"	"Sem_EA_Le_01"	"Sem_EA_Le_02"	"Sem_EA_Le_03"	"Sem_EA_Le_04"	"Sem_EA_Le_05"	"Sem_EA_Le_06"	"Sem_EA_Le_07"	"Sem_EA_Le_08"	"Sem_EA_Le_09"	"Sem_EA_Le_10"	"Sem_EA_Rh_01"	"Sem_EA_Rh_02"	"Sem_EA_Rh_03"	"Sem_EA_Rh_04"	"Sem_EA_Rh_05"	"Sem_EA_Rh_06"	"Sem_EA_Rh_07"	"Sem_EA_Rh_08"	"Sem_EA_Rh_09"	"Sem_EA_Rh_10"	"Sem_EA_Ro_01"	"Sem_EA_Ro_02"	"Sem_EA_Ro_03"	"Sem_EA_Ro_04"	"Sem_EA_Ro_05"	"Sem_EA_Ro_06"	"Sent_EA_Le_01"	"Sent_EA_Le_02"	"Sent_EA_Le_03"	"Sent_EA_Le_04"	"Sent_EA_Le_05"	"Sent_EA_Le_06"	"Sent_EA_Le_07"	"Sent_EA_Le_09"	"Sent_EA_Le_10"	"Sent_EA_Rh_01"	"Sent_EA_Rh_02"	"Sent_EA_Rh_03"	"Sent_EA_Rh_04"	"Sent_EA_Rh_05"	"Sent_EA_Rh_06"	"Sent_EA_Rh_07"	"Sent_EA_Rh_08"	"Sent_EA_Rh_10"	"Sent_EA_Ro_01"	"Sent_EA_Ro_02"	"Sent_EA_Ro_03"	"Sent_EA_Ro_04"	"Sent_EA_Ro_05"	"Sent_EA_Ro_06"	"Sent_EA_Ro_07"	"Sent_EA_Ro_08"	"Sent_EA_Ro_09"	"Sent_EA_Ro_10"	"Sent_EA_So_01"	"Sent_EA_So_02"	"Sent_EA_So_03"	"Sent_EA_So_04"	"Sent_EA_So_05"	"Sent_EA_So_06"	"Sent_EA_So_07"	"Sent_EA_So_08"	"Sent_EA_So_09"	"Sent_EA_So_10"	"Per_EA_Le_01"	"Per_EA_Le_02"	"Per_EA_Le_03"	"Per_EA_Le_04"	"Per_EA_Le_05"	"Per_EA_Le_06"	"Per_EA_Le_07"	"Per_EA_Le_08"	"Per_EA_Le_09"	"Per_EA_Le_10"	"Per_EA_Rh_01"	"Per_EA_Rh_02"	"Per_EA_Rh_03"	"Per_EA_Rh_04"	"Per_EA_Rh_05"	"Per_EA_Rh_06"	"Per_EA_Rh_07"	"Per_EA_Rh_08"	"Per_EA_Rh_09"	"Per_EA_Rh_10"	"Per_EA_Ro_01"	"Per_EA_Ro_02"	"Per_EA_Ro_03"	"Per_EA_Ro_04"	"Per_EA_Ro_05"	"Per_EA_Ro_06"	"Per_EA_Ro_07"	"Per_EA_Ro_08"	"Per_EA_Ro_09"	"Per_EA_Ro_10"	"Per_EA_So_01"	"Per_EA_So_02"	"Per_EA_So_03"	"Per_EA_So_04"	"Per_EA_So_05"	"Per_EA_So_06"	"Per_EA_So_07"	"Per_EA_So_08"	"Per_EA_So_09"	"Per_EA_So_10"	"Sem_EA_Ro_07"	"Sem_EA_Ro_08"	"Sem_EA_Ro_09"	"Sem_EA_Ro_10"	"Sem_EA_So_01"	"Sem_EA_So_02"	"Sem_EA_So_03"	"Sem_EA_So_04"	"Sem_EA_So_05"	"Sem_EA_So_06"	"Sem_EA_So_07"	"Sem_EA_So_08"	"Sem_EA_So_09"	"Sem_EA_So_10"
"11"	0	19	0	0	0	0	0	0	0	0	29	0	0	36	106	0	0	27	46	0	0	10	21	0	0	29	0	0	0	11	0	0	0	0	0	0	0	33	0	15	0	75	15	29	36	47	47	23	64	0	177	554	46	488	97	0	295	0	303	2017	1433	2050	747	1495	0	560	623	426	2521	33	0	27	0	0	0	99	213	31	105	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	35	0	0	12	16	42	0	0	32	7	0	27	221	199	37	0	180	53	0	56	0	61	35	0	64	112	5	0	0	52	0	0	0	0	0	13	0	50	0	0	54	12	89	108	173	494	154	824	305	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5	12	0	0	0	0	64	0	94	88	82	235	139	38	172	0	27	0	0	25	35	383	36	26	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	6	0	0	0	17	28	0	0	0	0	0	0	8805	99	14	0	41	64	39	40	130	8	368	4082	717	2906	308	101	180	596	140	180	971	4935	42	1730	813
"12"	0	0	45	0	0	0	0	0	0	0	361	0	0	77	115	0	0	75	269	0	0	0	0	0	0	88	0	0	0	279	0	0	0	235	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	87	194	47	0	70	0	0	0	51	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	1616	85	0	0	41	39	0	0	0	0	257	435	662	0	0	0	72	0	0	0	0	0	59	0	341	262	0	0	331	177	0	24	0	0	17	91	7	1131	32	93	0	13	158	46	3840	1067	58	1289	1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	105	0	162	51	292	99	737	357	90	18	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4041	4780	5899	8187	0	0	84	0	89	78	57	0	1644	254
"13"	158	0	0	0	22	0	28	0	17	0	162	0	28	0	14	0	38	0	326	0	0	0	13	0	0	29	0	32	0	420	0	37	0	0	0	0	0	0	0	353	66	89	26	208	139	112	226	58	173	34	194	22	0	1210	0	636	603	95	2817	140	0	306	0	0	0	93	194	46	793	0	0	0	0	0	0	0	0	0	0	86	156	6	0	0	0	6	4	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	22	390	373	169	0	143	81	85	489	0	0	5	0	0	12	0	0	0	4	0	139	987	33	62	214	61	234	724	449	115	355	164	959	486	57	0	3	50	0	0	0	0	0	0	37	0	0	0	86	0	181	31	40	0	0	0	0	0	0	0	0	0	0	0	9235	0	0	0	0	0	599	3	0	0	30258	0	0	0	0	0	0	0	0	6	26	0	0	0	237	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	303	11141	2991	2082	0	0	0	0	0	0	0	0	39	0
"14"	0	0	99	0	0	0	81	0	0	0	0	0	0	0	75	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	35	0	0	65	0	0	0	0	850	74	0	138	2455	304	669	555	2069	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	157	127	466	810	43	1764	766	139	369	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	71	130	0	51	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	1319	534	202	191	0	840	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	95	0	0	189	73	96	0	0	235	367	539	47	168	3660	3140	1704	164	1174	408	0	0	0	0	0	0	0	0	0	0	149	0	529	101	0	0	0	0	0	0	0	285	0	0
"15"	0	0	0	0	0	0	0	142	0	0	13	0	0	86	45	0	0	0	0	0	0	385	164	0	0	60	0	0	15	129	0	0	453	0	71	0	0	38	0	0	0	0	0	0	0	0	0	0	0	40	68	68	0	573	1057	516	56	0	558	67	66	41	0	46	0	69	113	142	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	40	0	21	85	0	34	5329	46	0	0	69	0	0	0	0	0	211	83	156	116	92	246	262	145	0	197	0	0	0	0	0	0	0	0	0	0	18	195	0	0	0	165	75	0	0	138	29	0	21	0	33	16	0	0	0	0	0	0	0	0	0	41	0	52	35	0	17	0	0	0	0	52	0	0	21	27	262	0	559	0	139	119	0	163	0	230	134	205	200	0	0	0	0	0	0	0	0	0	0	0	1614	4416	3221	11159	321	1408	1846	40	52	118	22	20	50	0	0	20	50	105	35	0	0	0	0	0	0	0	0	0	0	0	44	36	47	0	83	0	176	150	0	0	95	0	123	0
"16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	448	986	0	33	0	1706	1163	2392	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	181	0	50	22	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	555	3630	42	79	0	425	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	60	0	0	0	0	0	0	0	0	0	0
"17"	0	0	0	0	0	0	158	0	0	0	61	0	0	0	215	0	0	0	252	0	0	0	44	0	0	0	0	0	0	0	0	0	0	61	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	423	295	229	812	178	306	669	1416	1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	743	0	240	1536	0	158	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	256	70	0	55	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1390	619	470	431	0	505	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	17	0	0	223	704	72	813	825	823	660	368	693	836	0	0	0	0	0	0	0	0	0	0	474	355	654	197	0	0	0	0	0	0	0	0	0	0
"18"	11	5	0	0	0	0	69	0	0	0	36	0	0	4	0	0	0	0	85	0	0	0	19	0	43	254	0	25	0	59	0	7	0	24	0	0	3	0	0	58	23	12	24	0	35	33	127	32	93	0	8	0	0	0	0	0	86	0	0	61	22	0	0	0	0	35	99	81	77	0	0	0	0	0	0	0	0	0	0	121	22	0	233	26	12	105	404	438	20	12	0	15	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	28	0	0	4	0	19	0	24	1637	0	0	0	0	0	0	0	7	0	8	27	0	0	0	0	0	0	0	0	3696	9	0	68	15	8	817	24	166	111	113	19	0	15	0	0	47	0	0	51	0	12	0	0	73	163	26	1882	467	1133	238	53	36	0	0	0	0	9	31	0	29	6	6	0	0	34	7	0	8	9	8	17	4	18	31	45	0	0	27	60	172	30	57	15	0	81	0	63	15	15	81	17	100	0	0	0	0	0	0	19	0	0	0	227	438	452	996	0	0	0	0	0	0	36	0	34	43
"20"	0	0	0	0	0	0	231	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	2025	143	1453	68	3867	234	524	703	878	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	175	0	0	280	0	30	29	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"21"	0	0	0	1855	0	0	0	1093	0	0	0	852	0	0	0	437	0	0	0	791	0	0	0	1932	0	0	1445	0	0	0	1208	0	0	0	537	0	0	0	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	95	0	0	20	0	0	0	0	0	0	807	395	572	652	638	718	584	720	315	454	0	0	18	0	186	371	290	379	157	265	143	94	172	185
"22"	81	0	0	0	0	3540	0	0	0	4039	0	0	0	0	12	0	0	0	0	0	21	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	116	139	0	259	92	250	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	319	0	0	439	0	263	99	73	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"23"	0	0	0	33	0	0	0	284	0	0	6	244	0	3	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	14	0	13	0	0	7	0	0	11	0	15	0	0	0	8	11	0	9	523	440	447	327	587	400	557	300	327	91	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	12	0	11	0	0	14	10	0	0	48	17	234	412	180	270	409	171	277	157	266	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	208	364	260	232	266	168	231	204	145	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	1237	1712	1598	889	1297	1309	709	1354	1098
"24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	428	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	549	0	347	5520	522	0	0	299	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	869	3153	4202	1006	7408	0	1040	5271	475	0	14	19	0	13	0	0	1389	13	190	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
"25"	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	67	107	77	0	48	334	0	0	0	0	0	133	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	194	0	858	815	821	0	0	47	1099	25	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128	0	0	58	63	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	62	0	0	27	0	0	0	0	0	139	1922	34	132	0	1158	0	69	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	2560	263	98	229	3879	156	93	0	7058	38	0	0	32	693	697	48	62	657	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0
"26"	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	279	0	0	0	39	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	60	107	0	227	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	702	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	0	297	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	1470	1837	124	137	0	1029	0	84	51	835	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	157	111	42	0	0	0	0	0	0	0	0	0	0	0	0	320	869	0	0	0	0	0	0	0	0	0	0	0
"27"	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	78	1118	0	41	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	0	31	75	0	81	52	13	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	507	1766	1024	1377	963	324	729	180	183	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	75	17	12	0	0	0	0	0	0
"28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	764	637	2700	347	615	331	202	651	1106	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	339	0	0	453	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31"	0	0	0	674	0	0	0	607	0	0	0	663	0	0	0	423	0	0	0	829	0	0	0	637	0	0	812	0	0	0	0	0	0	0	432	0	0	0	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	38	19	41	52	27	34	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	56	106	61	61	96	74	105	46	35	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	70	85	77	109	111	74	95	75	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	476	531	626	299	458	371	236	435	245
"32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5490	0	0	0	0	0	0	36	8	0	195	0	96	0	731	0	0	0	0	0	0	0	14	0	6	33	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	26	61	42	31	17	26	75	841	37427	68639	36057	39900	73763	38629	63789	27177	23096	37843	8	0	0	0	0	0	206	0	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"33"	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	104	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1608	141	23	0	297	0	629	632	1146	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	96	610	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	281	117	11	157	0	198	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	532	51	1640	0	0	41	0	0	0	21	296	0	44	308	780	386	812	1484	460	0	0	0	0	0	0	0	0	0	0	62	1075	0	432	0	0	0	0	0	0	0	0	0	0
"34"	0	0	0	0	0	0	0	0	0	0	0	0	0	62	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	66	0	0	237	402	146	72	60	305	0	0	0	0	0	0	104	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	0	13	47	16	1740	71	184	177	114	89	192	368	277	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	89	0	0	0	143	0	0	0	66	0	0	68	0	220	0	0	0	0	0	0	0	0	0	0	333	0	19	16	0	101	0	0	0	0	185	59	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683	1633	245	0	651	5416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0
"35"	14	53	7	0	0	112	33	0	9	180	23	0	0	32	0	0	0	50	147	0	0	6	120	0	12	0	0	0	4424	0	0	0	0	0	0	0	1239	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	38	0	0	0	0	0	0	0	0	0	0
